KDSATKER,KODE_PROGRAM,KODE_KEGIATAN,KODE_OUTPUT,KDIB,VOLUME_OUTPUT,KODE_SUBOUTPUT,VOLUME_SUBOUTPUT,KODE_KOMPONEN,KODE_SUBKOMPONEN,URAIAN_SUBKOMPONEN,KODE_AKUN,KODE_JENIS_BEBAN,KODE_CARA_TARIK,KODE_JENIS_BANTUAN,KODE_REGISTER,HEADER1,HEADER2,KODE_ITEM,NOMOR_ITEM,CONS_ITEM,URAIAN_ITEM,SUMBER_DANA,VOL_KEG_1,SAT_KEG_1,VOL_KEG_2,SAT_KEG_2,VOL_KEG_3,SAT_KEG_3,VOL_KEG_4,SAT_KEG_4,VOLKEG,SATKEG,HARGASAT,TOTAL,KODE_BLOKIR,NILAI_BLOKIR,KODE_STS_HISTORY,POK_NILAI_1,POK_NILAI_2,POK_NILAI_3,POK_NILAI_4,POK_NILAI_5,POK_NILAI_6,POK_NILAI_7,POK_NILAI_8,POK_NILAI_9,POK_NILAI_10,POK_NILAI_11,POK_NILAI_12
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511119,A,0,A0,,0,0,1,0,78,""Belanja Pembulatan Gaji PNS"",A,0,,0,,0,,0,,12,BULAN,17000,204000,,0,B10,5883,13722,27719,13734,13543,27811,13516,13579,13304,15597,18959,26633"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511119,A,0,A0,,0,0,2,1,79,""Belanja Pembulatan Gaji PNS (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,18000,18000,,0,B10,519,1211,2446,1212,1195,2454,1193,1198,1174,1376,1673,2349"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511119,A,0,A0,,0,0,3,2,80,""Belanja Pembulatan Gaji PNS (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,17000,17000,,0,B10,490,1143,2310,1145,1129,2318,1126,1132,1109,1300,1580,2218"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511121,A,0,A0,,0,0,1,0,26,""Belanja Tunj. Suami/Istri PNS"",A,0,,0,,0,,0,,12,BULAN,12504000,150048000,,0,B10,4326980,10092736,20387786,10101764,9960937,20455723,9941260,9987715,9785768,11471765,13944781,19590785"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511121,A,0,A0,,0,0,2,1,27,""Belanja Tunj. Suami/Istri PNS (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,12460000,12460000,,0,B10,359313,838102,1693004,838851,827157,1698645,825523,829381,812611,952616,1157976,1626821"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511121,A,0,A0,,0,0,3,2,28,""Belanja Tunj. Suami/Istri PNS (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,12742000,12742000,,0,B10,367445,857070,1731320,857837,845878,1737090,844207,848152,831002,974176,1184184,1663639"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511121,A,0,A0,,0,0,1,0,81,""Belanja Tunj. Suami/Istri PNS"",A,0,,0,,0,,0,,12,BULAN,95908000,1150896000,,0,B10,33188743,77413155,156378104,77482406,76402234,156899191,76251308,76607624,75058653,87990568,106959058,150264956"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511121,A,0,A0,,0,0,2,1,82,""Belanja Tunj. Suami/Istri PNS (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,97436000,97436000,,0,B10,2809792,6553875,13239126,6559738,6468289,13283242,6455512,6485678,6354540,7449369,9055260,12721579"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511121,A,0,A0,,0,0,3,2,83,""Belanja Tunj. Suami/Istri PNS (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,97550000,97550000,,0,B10,2813079,6561543,13254616,6567412,6475857,13298783,6463065,6493266,6361975,7458085,9065855,12736464"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511122,A,0,A0,,0,0,1,0,29,""Belanja Tunj. Anak PNS"",A,0,,0,,0,,0,,12,BULAN,3799000,45588000,,0,B10,1314635,3066403,6194274,3069146,3026360,6214915,3020381,3034495,2973139,3485384,4236742,5952126"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511122,A,0,A0,,0,0,2,1,30,""Belanja Tunj. Anak PNS (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,3790000,3790000,,0,B10,109293,254928,514967,255156,251599,516683,251102,252276,247175,289761,352225,494835"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511122,A,0,A0,,0,0,3,2,31,""Belanja Tunj. Anak PNS (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,3898000,3898000,,0,B10,112408,262193,529641,262427,258769,531406,258258,259464,254218,298018,362262,508936"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511122,A,0,A0,,0,0,1,0,84,""Belanja Tunj. Anak PNS"",A,0,,0,,0,,0,,12,BULAN,30023000,360276000,,0,B10,10389390,24233381,48952536,24255060,23916923,49115657,23869677,23981218,23496329,27544531,33482418,47038880"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511122,A,0,A0,,0,0,2,1,85,""Belanja Tunj. Anak PNS (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,30136000,30136000,,0,B10,869041,2027049,4094732,2028863,2000578,4108376,1996626,2005957,1965397,2304017,2800703,3934661"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511122,A,0,A0,,0,0,3,2,86,""Belanja Tunj. Anak PNS (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,30257000,30257000,,0,B10,872530,2035188,4111173,2037009,2008611,4124872,2004643,2014011,1973288,2313268,2811948,3950459"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511123,A,0,A0,,0,0,1,0,32,""Belanja Tunj. Struktural PNS"",A,0,,0,,0,,0,,12,BULAN,1800000,21600000,,0,B10,622886,1452889,2934902,1454189,1433916,2944682,1431083,1437771,1408700,1651406,2007406,2820170"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511123,A,0,A0,,0,0,2,1,33,""Belanja Tunj. Struktural PNS (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,1800000,1800000,,0,B10,51907,121074,244575,121182,119493,245390,119257,119814,117392,137617,167284,235015"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511123,A,0,A0,,0,0,3,2,34,""Belanja Tunj. Struktural PNS (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,1800000,1800000,,0,B10,51907,121074,244575,121182,119493,245390,119257,119814,117392,137617,167284,235015"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511124,A,0,A0,,0,0,1,0,35,""Belanja Tunj. Fungsional PNS"",A,0,,0,,0,,0,,12,BULAN,11340000,136080000,,0,B10,3924181,9153201,18489883,9161389,9033671,18551495,9015826,9057956,8874808,10403856,12646658,17767076"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511124,A,0,A0,,0,0,2,1,36,""Belanja Tunj. Fungsional PNS (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,12016000,12016000,,0,B10,346509,808237,1632675,808960,797682,1638116,796106,799827,783654,918671,1116713,1568850"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511124,A,0,A0,,0,0,3,2,37,""Belanja Tunj. Fungsional PNS (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,12014000,12014000,,0,B10,346451,808102,1632403,808825,797549,1637843,795974,799693,783524,918518,1116527,1568591"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511124,A,0,A0,,0,0,1,0,87,""Belanja Tunj. Fungsional PNS"",A,0,,0,,0,,0,,12,BULAN,262415000,3148980000,,0,B10,90808107,211811037,427867958,212000516,209045047,429293710,208632095,209607015,205368859,240752023,292651928,411141705"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511124,A,0,A0,,0,0,2,1,88,""Belanja Tunj. Fungsional PNS (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,266074000,266074000,,0,B10,7672858,17897036,36152830,17913047,17663323,36273299,17628431,17710807,17352703,20342414,24727712,34739540"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511124,A,0,A0,,0,0,3,2,89,""Belanja Tunj. Fungsional PNS (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,272190000,272190000,,0,B10,7849227,18308419,36983842,18324797,18069334,37107081,18033639,18117909,17751573,20810006,25296105,35538068"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511125,A,0,A0,,0,0,1,0,38,""Belanja Tunj. PPh PNS"",A,0,,0,,0,,0,,12,BULAN,218000,2616000,,0,B10,75438,175961,355449,176118,173663,356634,173320,174130,170609,200004,243119,341555"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511125,A,0,A0,,0,0,2,1,39,""Belanja Tunj. PPh PNS (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,8844000,8844000,,0,B10,255037,594877,1201679,595409,587109,1205684,585949,588687,576784,676159,821921,1154705"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511125,A,0,A0,,0,0,3,2,40,""Belanja Tunj. PPh PNS (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,8700000,8700000,,0,B10,250885,585191,1182113,585715,577550,1186052,576409,579102,567393,665150,808539,1135901"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511125,A,0,A0,,0,0,1,0,90,""Belanja Tunj. PPh PNS"",A,0,,0,,0,,0,,12,BULAN,3757000,45084000,,0,B10,1300101,3032502,6125793,3035215,2992901,6146205,2986989,3000947,2940269,3446851,4189903,5886324"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511125,A,0,A0,,0,0,2,1,91,""Belanja Tunj. PPh PNS (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,92736000,92736000,,0,B10,2674257,6237737,12600513,6243317,6156280,12642501,6144118,6172829,6048018,7090035,8618464,12107931"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511125,A,0,A0,,0,0,3,2,92,""Belanja Tunj. PPh PNS (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,92730000,92730000,,0,B10,2674084,6237333,12599698,6242913,6155881,12641683,6143721,6172430,6047626,7089577,8617906,12107148"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511126,A,0,A0,,0,0,1,0,41,""Belanja Tunj. Beras PNS"",A,0,,0,,0,,0,,12,BULAN,8637000,103644000,,0,B10,2988814,6971446,14082638,6977682,6880407,14129565,6866816,6898904,6759411,7923995,9632204,13532118"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511126,A,0,A0,,0,0,2,1,42,""Belanja Tunj. Beras PNS (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,8622000,8622000,,0,B10,248635,579945,1171515,580464,572371,1175419,571241,573910,562306,659186,801290,1125718"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511126,A,0,A0,,0,0,3,2,43,""Belanja Tunj. Beras PNS (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,8910000,8910000,,0,B10,256940,599317,1210647,599853,591490,1214681,590322,593080,581089,681205,828055,1163321"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511126,A,0,A0,,0,0,1,0,93,""Belanja Tunj. Beras PNS"",A,0,,0,,0,,0,,12,BULAN,67230000,806760000,,0,B10,23264787,54265404,109618592,54313948,53556765,109983866,53450968,53700740,52614936,61680005,74976618,105333371"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511126,A,0,A0,,0,0,2,1,94,""Belanja Tunj. Beras PNS (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,68005000,68005000,,0,B10,1961081,4574246,9240186,4578338,4514512,9270976,4505594,4526648,4435122,5199252,6320076,8878969"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511126,A,0,A0,,0,0,3,2,95,""Belanja Tunj. Beras PNS (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,68731000,68731000,,0,B10,1982017,4623079,9338831,4627215,4562708,9369950,4553694,4574973,4482470,5254758,6387548,8973757"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511129,A,0,A0,,0,0,1,0,44,""Uang Makan PNS Gol I dan II"",A,2,ORG,22,HARI,12,BLN,0,,528,OH,35000,18480000,,0,B10,532913,1243027,2510972,1244139,1226795,2519339,1224371,1230093,1205221,1412869,1717447,2412814"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511129,A,0,A0,,0,0,2,1,45,""Uang Makan PNS Gol III"",A,33,ORG,20,HARI,12,BLN,0,,7920,OH,37000,293040000,,0,B10,8450485,19710861,39816838,19728493,19453461,39949517,19415033,19505757,19111360,22404071,27233809,38260315"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511129,A,0,A0,,0,0,3,2,46,""Uang Makan PNS Gol IV"",A,5,ORG,20,HARI,12,BLN,0,,1200,OH,41000,49200000,,0,B10,1418796,3309358,6685055,3312319,3266142,6707331,3259690,3274922,3208705,3761535,4572425,6423722"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511129,A,0,A0,,0,0,1,0,96,""Uang Makan PNS Gol I dan II"",A,29,ORG,20,HARI,12,BLN,0,,6960,OH,35000,243600000,,0,B10,7024768,16385359,33099173,16400017,16171387,33209467,16139441,16214860,15887003,18624187,22639080,31805258"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511129,A,0,A0,,0,0,2,1,97,""Uang Makan PNS Gol III"",A,215,ORG,20,HARI,12,BLN,0,,51600,OH,37000,1909200000,,0,B10,55056189,128419244,259412732,128534124,126742248,260277153,126491879,127082964,124513406,145965920,177432394,249271747"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511129,A,0,A0,,0,0,3,2,98,""Uang Makan PNS Gol IV"",A,48,ORG,22,HARI,12,BLN,0,,12672,OH,41000,519552000,,0,B10,14982481,34946823,70594178,34978086,34490461,70829413,34422328,34583181,33883925,39721813,48284808,67834503"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511151,A,0,A0,,0,0,1,0,47,""Belanja Tunj. Umum PNS"",A,0,,0,,0,,0,,12,BULAN,4155000,49860000,,0,B10,1437828,3353752,6774732,3356752,3309956,6797307,3303418,3318854,3251749,3811995,4633762,6509895"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511151,A,0,A0,,0,0,2,1,48,""Belanja Tunj. Umum PNS (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,3900000,3900000,,0,B10,112466,262327,529913,262562,258902,531679,258390,259598,254349,298170,362448,509196"
"403829,WA,2378,EBA,00,4,994,1,001,DA,""Pembayaran Gaji dan Tunjangan PNS"",511151,A,0,A0,,0,0,3,2,49,""Belanja Tunj. Umum PNS (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,4080000,4080000,,0,B10,117656,274435,554370,274680,270851,556218,270316,271579,266088,311932,379177,532698"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511151,A,0,A0,,0,0,1,0,99,""Belanja Tunj. Umum PNS"",A,0,,0,,0,,0,,12,BULAN,201000,2412000,,0,B10,69556,162239,327731,162384,160121,328823,159804,160551,157305,184407,224160,314919"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511151,A,0,A0,,0,0,2,1,100,""Belanja Tunj. Umum PNS (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,190000,190000,,0,B10,5479,12780,25816,12791,12613,25902,12588,12647,12391,14526,17658,24809"
"403829,WA,2378,EBA,00,4,994,1,001,DC,""Pembayaran Gaji dan Tunjangan Penyuluh PNS"",511151,A,0,A0,,0,0,3,2,101,""Belanja Tunj. Umum PNS (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,370000,370000,,0,B10,10670,24887,50274,24910,24562,50441,24514,24628,24131,28288,34386,48309"
"403829,WA,2378,EBA,00,4,994,1,001,DB,""Pembayaran Gaji dan Tunjangan PPPK"",511611,A,0,A0,,0,0,1,0,53,""Belanja Gaji Pokok PPPK"",A,0,,0,,0,,0,,3,BULAN,115761000,347283000,,0,B10,10014707,23359428,47187111,23380325,23054383,47344349,23008841,23116359,22648957,26551164,32274908,45342468"
"403829,WA,2378,EBA,00,4,994,1,001,DD,""Pembayaran Gaji dan Tunjangan Penyuluh PPPK"",511611,A,0,A0,,0,0,1,0,105,""Belanja Gaji Pokok PPPK"",A,0,,0,,0,,0,,12,BULAN,677535000,8130420000,,0,B10,234459429,546879527,1104721594,547368747,539737956,1108402773,538671748,541188914,530246326,621602888,755604383,1061535715"
"403829,WA,2378,EBA,00,4,994,1,001,DD,""Pembayaran Gaji dan Tunjangan Penyuluh PPPK"",511611,A,0,A0,,0,0,2,1,106,""Belanja Gaji Pokok PPPK (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,551230000,551230000,,0,B10,15895990,37077593,74898429,37110761,36593405,75148007,36521118,36691778,35949887,42143722,51228818,71970492"
"403829,WA,2378,EBA,00,4,994,1,001,DD,""Pembayaran Gaji dan Tunjangan Penyuluh PPPK"",511611,A,0,A0,,0,0,3,2,107,""Belanja Gaji Pokok PPPK (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,553892000,553892000,,0,B10,15972754,37256648,75260128,37289976,36770122,75510912,36697486,36868970,36123496,42347242,51476212,72318054"
"403829,WA,2378,EBA,00,4,994,1,001,DB,""Pembayaran Gaji dan Tunjangan PPPK"",511619,A,0,A0,,0,0,1,0,56,""Belanja Pembulatan Gaji PPPK"",A,0,,0,,0,,0,,3,BULAN,2000,6000,,0,B10,173,404,815,404,398,818,398,399,391,459,558,783"
"403829,WA,2378,EBA,00,4,994,1,001,DD,""Pembayaran Gaji dan Tunjangan Penyuluh PPPK"",511619,A,0,A0,,0,0,1,0,108,""Belanja Pembulatan Gaji PPPK"",A,0,,0,,0,,0,,12,BULAN,14000,168000,,0,B10,4845,11300,22827,11310,11153,22903,11131,11183,10957,12844,15613,21934"
"403829,WA,2378,EBA,00,4,994,1,001,DD,""Pembayaran Gaji dan Tunjangan Penyuluh PPPK"",511619,A,0,A0,,0,0,2,1,109,""Belanja Pembulatan Gaji PPPK (Ke-13)"",A,0,,0,,0,,0,,1,BULAN,7000,7000,,0,B10,202,471,951,471,465,954,464,466,457,535,651,913"
"403829,WA,2378,EBA,00,4,994,1,001,DD,""Pembayaran Gaji dan Tunjangan Penyuluh PPPK"",511619,A,0,A0,,0,0,3,2,110,""Belanja Pembulatan Gaji PPPK (Ke-14)"",A,0,,0,,0,,0,,1,BULAN,7000,7000,,0,B10,202,471,951,471,465,954,464,466,457,535,651,913"
